value
Lysobacter sp. URHA0019
Macrococcus canis
Macrococcus caseolyticus
Macrococcus sp. IME1552
Macromonas bipunctata
Mageeibacillus indolicus
Mannheimia sp. USDA-ARS-USMARC-1261
Marinactinospora thermotolerans
Marinovum algicola
Marmoricola ginsengisoli
Marmoricola scoriae
Marmoricola solisilvae
Marmoricola sp. Leaf446
Marmoricola sp. URHB0036
Massilia alkalitolerans
Massilia aurea
Massilia namucuonensis
Massilia niastensis
Massilia oculi
Massilia putida
Massilia sp. BSC265
Massilia sp. KIM
Massilia sp. PDC64
Massilia sp. Root335
Massilia sp. Root351
Massilia sp. Root418
Massilia sp. WG5
Massilia sp. YMA4
Massilia timonae
Massilia yuzhufengensis
Megasphaera cerevisiae
Megasphaera elsdenii
Meiothermus ruber
Melaminivora alkalimesophila
Melittangium boletus
Mesorhizobium amorphae
Mesorhizobium australicum
Mesorhizobium ciceri
Mesorhizobium erdmanii
Mesorhizobium loti
Mesorhizobium muleiense
Mesorhizobium oceanicum
Mesorhizobium opportunistum
Mesorhizobium plurifarium
Mesorhizobium prunaredense
Mesorhizobium qingshengii
Mesorhizobium sp. 1M-11
Mesorhizobium sp. ORS 3324
Mesorhizobium sp. ORS 3359
Mesorhizobium sp. Root157
Mesorhizobium sp. Root172
Mesorhizobium sp. Root552
Mesorhizobium sp. SOD10
Mesorhizobium sp. URHA0056
Mesorhizobium sp. URHC0008
Mesorhizobium sp. WSM2561
Mesorhizobium sp. WSM3224
Mesorhizobium sp. WSM3626
Methanobrevibacter arboriphilus
Methanobrevibacter ruminantium
Methanobrevibacter sp. AbM4
Methanobrevibacter wolinii
Methylibium petroleiphilum
Methylibium sp. CF059
Methylibium sp. CF468
Methylibium sp. YR605
Methylobacterium aquaticum
Methylobacterium brachiatum
Methylobacterium gossipiicola
Methylobacterium nodulans
Methylobacterium organophilum
Methylobacterium phyllosphaerae
Methylobacterium phyllostachyos
Methylobacterium platani
Methylobacterium pseudosasicola
Methylobacterium radiotolerans
Methylobacterium sp. 13MFTsu3.1M2
Methylobacterium sp. 174MFSha1.1
Methylobacterium sp. ap11
Methylobacterium sp. B4
Methylobacterium sp. Leaf117
